1490041967979,-360,'{"status": "OK", "notificationRequest": {"repeat": 1, "name": "Start Day", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 3600000000, "message": ["Start Day", "Please start the Day", "Start"], "type": "MESSAGE", "id": "PHONE_MESSAGE_START_DAY"}}'
1490044960262,-360,'{"status": "OK", "notificationRequest": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": true, "delay": true, "ok": true}, "priority": 0, "response_action": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 6000000, "message": ["Survey delayed for 10 minutes", "Please click \"Start\" when you are ready", "Start", "Cancel"], "type": "MESSAGE", "id": "DELAY"}, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 600000, "message": ["Survey", "Time to take a Survey", "OK", "Cancel", "Delay 10 Minutes"], "type": "MESSAGE", "id": "PHONE_MESSAGE_DELAY_EMA"}}'
1490060996609,-360,'{"status": "OK", "notificationRequest": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": true, "delay": true, "ok": true}, "priority": 0, "response_action": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 6000000, "message": ["Survey delayed for 10 minutes", "Please click \"Start\" when you are ready", "Start", "Cancel"], "type": "MESSAGE", "id": "DELAY"}, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 600000, "message": ["Survey", "Time to take a Survey", "OK", "Cancel", "Delay 10 Minutes"], "type": "MESSAGE", "id": "PHONE_MESSAGE_DELAY_EMA"}}'
1490061951000,-360,'{"status": "OK", "notificationRequest": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": true, "delay": true, "ok": true}, "priority": 0, "response_action": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 6000000, "message": ["Survey delayed for 10 minutes", "Please click \"Start\" when you are ready", "Start", "Cancel"], "type": "MESSAGE", "id": "DELAY"}, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 600000, "message": ["Survey", "Time to take a Survey", "OK", "Cancel", "Delay 10 Minutes"], "type": "MESSAGE", "id": "PHONE_MESSAGE_DELAY_EMA"}}'
1490069141842,-360,'{"status": "OK", "notificationRequest": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": true, "delay": true, "ok": true}, "priority": 0, "response_action": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 6000000, "message": ["Survey delayed", "Please click \"Start\" when you are ready", "Start", "Cancel"], "type": "MESSAGE", "id": "DELAY"}, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 600000, "message": ["Survey", "Time to take a Survey", "OK", "Cancel", "Delay"], "type": "MESSAGE", "id": "PHONE_MESSAGE_DELAY_EMA_15_30_60_120"}}'
1490078525371,-360,'{"status": "OK", "notificationRequest": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": true, "delay": true, "ok": true}, "priority": 0, "response_action": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 6000000, "message": ["Survey delayed for 10 minutes", "Please click \"Start\" when you are ready", "Start", "Cancel"], "type": "MESSAGE", "id": "DELAY"}, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 600000, "message": ["Survey", "Time to take a Survey", "OK", "Cancel", "Delay 10 Minutes"], "type": "MESSAGE", "id": "PHONE_MESSAGE_DELAY_EMA"}}'
1490113891992,-360,'{"status": "OK", "notificationRequest": {"repeat": 1, "name": "Start Day", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 3600000000, "message": ["Start Day", "Please start the Day", "Start"], "type": "MESSAGE", "id": "PHONE_MESSAGE_START_DAY"}}'
1490121333591,-360,'{"status": "TIMEOUT", "notificationRequest": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": true, "delay": true, "ok": true}, "priority": 0, "response_action": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 6000000, "message": ["Survey delayed for 10 minutes", "Please click \"Start\" when you are ready", "Start", "Cancel"], "type": "MESSAGE", "id": "DELAY"}, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 600000, "message": ["Survey", "Time to take a Survey", "OK", "Cancel", "Delay 10 Minutes"], "type": "MESSAGE", "id": "PHONE_MESSAGE_DELAY_EMA"}}'
1490131832998,-360,'{"status": "TIMEOUT", "notificationRequest": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": true, "delay": true, "ok": true}, "priority": 0, "response_action": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 6000000, "message": ["Survey delayed for 10 minutes", "Please click \"Start\" when you are ready", "Start", "Cancel"], "type": "MESSAGE", "id": "DELAY"}, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 600000, "message": ["Survey", "Time to take a Survey", "OK", "Cancel", "Delay 10 Minutes"], "type": "MESSAGE", "id": "PHONE_MESSAGE_DELAY_EMA"}}'
1490136785245,-360,'{"status": "OK", "notificationRequest": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": true, "delay": true, "ok": true}, "priority": 0, "response_action": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 6000000, "message": ["Survey delayed for 10 minutes", "Please click \"Start\" when you are ready", "Start", "Cancel"], "type": "MESSAGE", "id": "DELAY"}, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 600000, "message": ["Survey", "Time to take a Survey", "OK", "Cancel", "Delay 10 Minutes"], "type": "MESSAGE", "id": "PHONE_MESSAGE_DELAY_EMA"}}'
1490143377768,-360,'{"status": "OK", "notificationRequest": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": true, "delay": true, "ok": true}, "priority": 0, "response_action": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 6000000, "message": ["Survey delayed for 10 minutes", "Please click \"Start\" when you are ready", "Start", "Cancel"], "type": "MESSAGE", "id": "DELAY"}, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 600000, "message": ["Survey", "Time to take a Survey", "OK", "Cancel", "Delay 10 Minutes"], "type": "MESSAGE", "id": "PHONE_MESSAGE_DELAY_EMA"}}'
1490148869951,-360,'{"status": "OK", "notificationRequest": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": true, "delay": true, "ok": true}, "priority": 0, "response_action": {"repeat": 1, "name": "Phone Message (EMA)", "response_option": {"cancel": false, "delay": false, "ok": true}, "priority": 0, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 6000000, "message": ["Survey delayed for 10 minutes", "Please click \"Start\" when you are ready", "Start", "Cancel"], "type": "MESSAGE", "id": "DELAY"}, "datasource": {"platform": {"type": "PHONE"}, "persistent": true}, "duration": 600000, "message": ["Survey", "Time to take a Survey", "OK", "Cancel", "Delay 10 Minutes"], "type": "MESSAGE", "id": "PHONE_MESSAGE_DELAY_EMA"}}'
